day,time,close,open,high,low,volume
2007.11.05,0:00,238.3,239.73,239.76,237.1,24033
2007.11.06,0:00,239.49,238.29,239.61,237.77,21142
2007.11.07,0:00,236.74,239.5,239.67,236.6,33998
2007.11.08,0:00,237.29,236.75,238.85,235.2,34009
2007.11.09,0:00,231.33,237.24,238.06,231.07,38121
2007.11.11,0:00,229.98,230.29,230.48,229.85,589
2007.11.12,0:00,224.59,229.95,231.01,224.56,37819
2007.11.13,0:00,229.65,224.56,229.85,224.16,33601
2007.11.14,0:00,228.45,229.63,232.41,227.96,33211
2007.11.15,0:00,225.55,228.43,229.68,225.11,32718
2007.11.16,0:00,228.18,225.54,228.36,223.92,30241
2007.11.18,0:00,227.74,227.7,227.9,227.64,335
2007.11.19,0:00,225.03,227.76,228.33,224.54,25535
2007.11.20,0:00,227.22,225.02,228.29,224.3,33010
2007.11.21,0:00,223.89,227.23,227.26,222.42,33853
2007.11.22,0:00,223.57,223.9,225.64,223.23,18419
2007.11.23,0:00,223.3,223.6,224.79,221.27,24689
2007.11.25,0:00,223.32,223.08,223.4,223.04,284
2007.11.26,0:00,222.43,223.31,224.8,221.89,30116
2007.11.27,0:00,225.39,222.42,225.77,221.91,35185
2007.11.28,0:00,229.1,225.42,229.29,223.68,31106
2007.11.29,0:00,226.57,229.08,229.15,225.72,29212
2007.11.30,0:00,228.72,226.58,229.33,226.1,29804
2007.12.02,0:00,228.1,228.24,228.24,227.96,120
2007.12.03,0:00,228.16,228.11,228.47,226.52,22707
2007.12.04,0:00,226.2,228.18,228.21,225.56,24466
2007.12.05,0:00,224.73,226.22,227.38,223.68,25978
2007.12.06,0:00,225.73,224.67,226.08,223.95,25387
2007.12.07,0:00,226.72,225.74,227.04,224.83,19948
2007.12.09,0:00,226.24,226.46,226.52,226.21,231
2007.12.10,0:00,228.53,226.23,228.83,226.2,19523
2007.12.11,0:00,225.08,228.52,229.81,224.8,22771
2007.12.12,0:00,229.73,225.11,230.32,225.04,25132
2007.12.13,0:00,229,229.65,229.77,227.47,28064
2007.12.14,0:00,228.52,228.99,229.99,228.24,27613
2007.12.16,0:00,228.63,228.32,228.7,228.32,101
2007.12.17,0:00,228.17,228.61,229.13,227.37,24524
2007.12.18,0:00,228.41,228.21,229.04,227.72,23478
2007.12.19,0:00,226.54,228.4,228.58,225.95,24217
2007.12.20,0:00,224.39,226.55,226.59,223.55,23747
2007.12.21,0:00,226.15,224.4,226.52,224.24,19717
2007.12.23,0:00,226.31,225.98,226.34,225.98,99
2007.12.24,0:00,225.92,226.3,226.45,225.6,7013
2007.12.25,0:00,225.67,225.94,226.05,225.09,2641
2007.12.26,0:00,226.77,225.7,226.88,225.4,10748
2007.12.27,0:00,226.97,226.79,228.33,226.41,17535
2007.12.28,0:00,224.17,226.96,227.61,224.06,20959
2007.12.30,0:00,224.51,224.29,224.56,224.21,99
2007.12.31,0:00,221.59,224.52,224.89,221.34,12309
2008.01.01,0:00,221.76,221.58,221.78,221.47,100
2008.01.02,0:00,217.181,221.73,222.965,216.389,70530
2008.01.03,0:00,215.447,217.178,217.605,213.56,81009
2008.01.04,0:00,214.342,215.45,216.783,213.465,84113
2008.01.06,0:00,214.15,213.946,214.16,213.89,382
2008.01.07,0:00,215.05,214.131,216.155,214.04,76498
2008.01.08,0:00,214.855,215.052,217.31,214.43,80708
2008.01.09,0:00,215.481,214.845,216.435,213.806,86097
2008.01.10,0:00,214.429,215.475,216.03,213.548,94814
2008.01.11,0:00,212.95,214.42,215.12,211.97,87546
2008.01.13,0:00,212.664,212.86,212.864,212.635,565
2008.01.14,0:00,211.523,212.661,213.427,210.72,67068
2008.01.15,0:00,209.546,211.52,212.122,209.339,89109
2008.01.16,0:00,211.32,209.542,211.97,206.985,99919
2008.01.17,0:00,210.009,211.325,212.38,209.42,103561
2008.01.18,0:00,208.909,209.995,211.535,208.178,92930
2008.01.20,0:00,208.866,209.01,209.035,208.58,521
2008.01.21,0:00,205.88,208.84,209.371,205.628,73849
2008.01.22,0:00,208.668,205.9,209.98,204.717,112908
2008.01.23,0:00,208.63,208.665,210.48,204.59,104986
2008.01.24,0:00,211.797,208.635,211.9,207.08,102035
2008.01.25,0:00,211.607,211.803,214.011,211.106,92753
2008.01.27,0:00,211.787,211.66,211.842,211.631,274
2008.01.28,0:00,212.08,211.799,212.703,209.369,83474
2008.01.29,0:00,213.063,212.055,213.405,210.87,77395
2008.01.30,0:00,211.068,213.051,213.705,211.055,81227
2008.01.31,0:00,211.505,211.05,212.58,209.937,98394
2008.02.01,0:00,209.226,211.5,212.36,208.81,88716
2008.02.03,0:00,209.334,209.345,209.46,209.295,241
2008.02.04,0:00,210.545,209.325,211.732,209.24,71521
2008.02.05,0:00,209.817,210.55,212.09,209.45,83337
2008.02.06,0:00,208.95,209.822,209.925,207.73,84286
2008.02.07,0:00,208.748,208.949,209.375,205.869,91702
2008.02.08,0:00,208.851,208.725,209.9,208.051,73046
2008.02.10,0:00,208.828,208.848,208.879,208.705,268
2008.02.11,0:00,208.66,208.81,209.507,206.787,68047
2008.02.12,0:00,210.277,208.664,210.95,207.798,78389
2008.02.13,0:00,212.624,210.27,212.8,209.343,76243
2008.02.14,0:00,212.355,212.614,213.86,211.89,74437
2008.02.15,0:00,211.277,212.346,213.3,210.31,76788
2008.02.17,0:00,211.042,211.068,211.179,211.005,489
2008.02.18,0:00,211.291,211.043,211.79,210.548,50472
2008.02.19,0:00,209.947,211.292,211.295,208.74,75886
2008.02.20,0:00,209.928,209.943,210.892,209.05,87342
2008.02.21,0:00,210.774,209.94,211.952,209.668,79159
2008.02.22,0:00,210.804,210.765,211.49,209.994,74620
2008.02.24,0:00,211.325,211.245,211.435,211.149,510
2008.02.25,0:00,212.555,211.335,212.87,210.44,64042
2008.02.26,0:00,213.141,212.54,213.23,211.818,72714
2008.02.27,0:00,211,213.152,213.485,210.63,92429
2008.02.28,0:00,209.525,210.96,211.27,209.43,81196
2008.02.29,0:00,206.308,209.515,209.602,205.948,93097
2008.03.02,0:00,206.027,206.01,206.126,205.959,588
2008.03.03,0:00,205.248,206.065,206.065,203.477,86235
2008.03.04,0:00,205.286,205.23,205.68,203.66,80004
2008.03.05,0:00,207.163,205.288,207.733,204.38,81451
2008.03.06,0:00,206.23,207.158,207.604,205.836,83468
2008.03.07,0:00,206.688,206.234,207.96,204.866,92708
2008.03.09,0:00,206.724,206.545,206.755,206.511,537
2008.03.10,0:00,203.999,206.7,206.83,203.976,80192
2008.03.11,0:00,207.578,204.004,207.7,203.568,100151
2008.03.12,0:00,205.469,207.59,207.969,204.97,96917
2008.03.13,0:00,203.849,205.472,206.094,202.96,120094
2008.03.14,0:00,200.171,203.86,205.12,199.86,118376
2008.03.16,0:00,198.698,199.915,199.915,198.52,2208
2008.03.17,0:00,194.433,198.695,199.835,192.518,148312
2008.03.18,0:00,200.861,194.434,200.955,193.404,116523
2008.03.19,0:00,195.592,200.865,201.8,195.377,131275
2008.03.20,0:00,197.043,195.575,198.315,195.08,95144
2008.03.21,0:00,197.3,197.039,197.985,196.545,23689
2008.03.23,0:00,196.864,196.974,197.182,196.747,361
2008.03.24,0:00,199.876,196.869,200.4,196.844,57978
2008.03.25,0:00,200.428,199.88,200.92,198.96,93087
2008.03.26,0:00,198.708,200.435,201.02,197.55,95438
2008.03.27,0:00,199.874,198.72,201.73,197.74,105357
2008.03.28,0:00,197.902,199.86,200.47,197.517,89332
2008.03.30,0:00,197.781,198.06,198.1,197.77,255
2008.03.31,0:00,197.733,197.81,200.046,196.829,92581
2008.04.01,0:00,201.224,197.725,201.68,196.986,96056
2008.04.02,0:00,203.38,201.194,204.033,200.852,92663
2008.04.03,0:00,204.147,203.395,204.554,202.63,90669
2008.04.04,0:00,202.237,204.149,205.11,202.153,88126
2008.04.06,0:00,202.535,202.42,202.591,201.985,465
2008.04.07,0:00,203.569,202.525,204.42,202.328,75413
2008.04.08,0:00,202.165,203.571,204.104,201.14,88122
2008.04.09,0:00,201.132,202.172,202.57,200.55,83150
2008.04.10,0:00,200.87,201.129,201.26,198.05,105389
2008.04.11,0:00,198.878,200.866,201.887,198.429,89890
2008.04.13,0:00,199.327,199.51,199.565,198.89,713
2008.04.14,0:00,199.982,199.329,200.76,198.06,93221
2008.04.15,0:00,199.808,199.984,200.302,198.488,89512
2008.04.16,0:00,200.806,199.809,200.921,199.12,87605
2008.04.17,0:00,204.043,200.8,204.411,200.515,94770
2008.04.18,0:00,207.093,204.082,208.98,203.548,95074
2008.04.20,0:00,207.352,207.273,207.546,207.204,311
2008.04.21,0:00,204.476,207.385,208.11,203.93,82116
2008.04.22,0:00,205.524,204.47,206.085,203.33,92011
2008.04.23,0:00,204.693,205.535,206.05,204.11,84943
2008.04.24,0:00,205.796,204.7,206.135,204.14,90220
2008.04.25,0:00,207.33,205.81,207.61,205.394,89560
2008.04.27,0:00,207.262,207.333,207.436,207.239,251
2008.04.28,0:00,207.434,207.254,208.59,206.729,73948
2008.04.29,0:00,204.846,207.44,207.625,203.455,78788
2008.04.30,0:00,206.435,204.86,207.865,203.65,86681
2008.05.01,0:00,206.43,206.48,207.16,204.83,15623
2008.05.02,0:00,207.8,206.41,209.03,206.39,16812
2008.05.04,0:00,208.1,207.54,208.23,207.53,718
2008.05.05,0:00,207.04,208.12,208.32,206.46,11718
2008.05.06,0:00,206.8,207.05,207.18,205.52,16251
2008.05.07,0:00,204.61,206.82,206.91,204.23,22379
2008.05.08,0:00,203.02,204.6,204.72,202.35,27645
2008.05.09,0:00,200.82,203.01,203.05,199.77,23175
2008.05.11,0:00,200.32,201.01,201.12,200.16,1201
2008.05.12,0:00,202.86,200.33,203.71,200.26,25130
2008.05.13,0:00,203.68,202.87,204.17,201.52,21624
2008.05.14,0:00,204.68,203.66,204.96,203.39,16697
2008.05.15,0:00,203.94,204.66,204.83,203.08,17312
2008.05.16,0:00,203.77,203.96,204.4,202.6,16713
2008.05.18,0:00,203.77,203.57,203.82,203.12,838
2008.05.19,0:00,203.55,203.76,204.08,202.92,13339
2008.05.20,0:00,203.9,203.58,204.8,202.67,16166
2008.05.21,0:00,203.09,203.87,203.91,202.6,17134
2008.05.22,0:00,205.99,203.1,206.54,202.7,24353
2008.05.23,0:00,204.61,205.97,206.24,204.13,12291
2008.05.25,0:00,204.38,204.45,204.78,204.32,430
2008.05.26,0:00,204.85,204.36,205.15,204.23,5236
2008.05.27,0:00,205.82,204.86,206.15,204.65,21685
2008.05.28,0:00,207.3,205.83,207.69,205.19,25229
2008.05.29,0:00,208.42,207.29,208.93,206.77,25565
2008.05.30,0:00,209.23,208.43,209.39,207.67,19198
2008.06.01,0:00,208.09,209.1,209.1,207.5,1568
2008.06.02,0:00,205.03,208.08,208.26,204.63,22913
2008.06.03,0:00,205.89,205.05,207.1,203.97,25097
2008.06.04,0:00,205.66,205.87,206.61,204.51,22856
2008.06.05,0:00,207.37,205.65,207.54,205.58,24054
2008.06.06,0:00,206.86,207.38,208.07,206.67,22339
2008.06.08,0:00,206.57,206.8,206.8,205.71,1168
2008.06.09,0:00,209.79,206.55,210.11,206.44,19534
2008.06.10,0:00,209.6,209.77,210.79,208.57,20380
2008.06.11,0:00,209.77,209.61,210.61,209.38,24100
2008.06.12,0:00,210.03,209.76,210.29,209.52,19586
2008.06.13,0:00,210.58,210.01,210.89,209.68,17124
2008.06.15,0:00,210.97,210.6,211.04,210.32,646
2008.06.16,0:00,212.42,210.95,212.81,210.77,15370
2008.06.17,0:00,211.21,212.4,212.68,210.64,21974
2008.06.18,0:00,211.22,211.24,211.49,210.4,15063
2008.06.19,0:00,213.02,211.2,213.28,210.78,17175
2008.06.20,0:00,211.99,213.03,213.05,211.71,14592
2008.06.22,0:00,211.97,212.08,212.21,211.45,610
2008.06.23,0:00,211.87,211.99,212.1,211.07,14064
2008.06.24,0:00,212.47,211.86,212.86,211.61,16933
2008.06.25,0:00,212.86,212.45,213.31,212.13,13299
2008.06.26,0:00,212.33,212.84,213.9,211.91,14967
2008.06.27,0:00,211.7,212.17,212.96,210.55,14481
2008.06.29,0:00,211.93,211.78,212.11,211.62,857
2008.06.30,0:00,211.3,211.95,212.31,209.39,19168
2008.07.01,0:00,211.7,211.31,211.92,210.01,21128
2008.07.02,0:00,211.06,211.68,212.05,210.78,20144
2008.07.03,0:00,211.59,211.07,211.91,210.56,16602
2008.07.04,0:00,211.59,211.61,212.05,211.23,6641
2008.07.06,0:00,211.58,211.62,211.76,211.52,303
2008.07.07,0:00,211.57,211.56,212.41,210.96,17696
2008.07.08,0:00,211.69,211.56,211.79,210.19,16497
2008.07.09,0:00,211.74,211.68,212.31,211.02,16714
2008.07.10,0:00,211.54,211.76,212.15,211.13,16817
2008.07.11,0:00,211.39,211.55,212.1,210.19,16998
2008.07.13,0:00,211.57,211.03,211.72,211.03,1427
2008.07.14,0:00,211.88,211.55,212.24,211.06,17589
2008.07.15,0:00,210.06,211.9,211.98,208.91,27302
2008.07.16,0:00,210.1,210.07,210.32,207.98,25014
2008.07.17,0:00,212.15,210.09,213.62,209.64,28972
2008.07.18,0:00,213.57,212.16,213.82,211.56,18422
2008.07.20,0:00,213.22,213.58,213.62,213.08,637
2008.07.21,0:00,213.22,213.21,213.8,212.11,14373
2008.07.22,0:00,213.54,213.19,213.84,212.8,17039
2008.07.23,0:00,215.48,213.53,215.87,213.51,18749
2008.07.24,0:00,213.06,215.49,215.57,212.77,18361
2008.07.25,0:00,214.75,213.02,214.84,211.57,17692
2008.07.27,0:00,214.39,214.65,214.81,214.36,421
2008.07.28,0:00,214.3,214.41,214.88,213.67,12870
2008.07.29,0:00,213.95,214.28,214.79,213.7,13609
2008.07.30,0:00,214.2,213.94,214.38,213.22,14307
2008.07.31,0:00,213.59,214.14,214.57,213.34,16708
2008.08.01,0:00,212.66,213.55,213.77,212.01,20382
2008.08.03,0:00,212.39,212.64,212.75,212.14,817
2008.08.04,0:00,212.19,212.38,212.87,212.05,17363
2008.08.05,0:00,211.81,212.22,212.22,210.56,20346
2008.08.06,0:00,213.23,211.8,213.92,211.57,19851
2008.08.07,0:00,212.47,213.22,213.73,212.38,17198
2008.08.08,0:00,211.58,212.46,212.71,210.78,19635
2008.08.10,0:00,209.91,211.6,211.6,209.69,1389
2008.08.11,0:00,210.52,209.89,211.53,209.89,16897
2008.08.12,0:00,207.12,210.54,210.61,206.86,19649
2008.08.13,0:00,203.8,207.14,207.26,202.49,22763
2008.08.14,0:00,204.88,203.81,205.85,203.53,18809
2008.08.15,0:00,206.09,204.86,206.5,204.37,15241
2008.08.17,0:00,205.75,206.05,206.06,205.53,675
2008.08.18,0:00,205.32,205.76,206.23,205.01,14845
2008.08.19,0:00,204.8,205.3,205.36,203.87,24855
2008.08.20,0:00,204.35,204.81,205.11,204.11,24990
2008.08.21,0:00,203.47,204.36,204.62,201.77,30446
2008.08.22,0:00,203.68,203.46,204.58,202.75,26017
2008.08.24,0:00,203.38,203.7,203.85,203.35,1129
2008.08.25,0:00,202.11,203.39,203.74,201.71,22238
2008.08.26,0:00,201.48,202.1,202.81,200.66,27795
2008.08.27,0:00,200.93,201.47,202.26,200.48,29286
2008.08.28,0:00,200.1,200.92,201.1,199.78,30369
2008.08.29,0:00,198.14,200.13,200.31,197.6,25258
2008.08.31,0:00,196.48,196.74,196.75,195.63,2557
2008.09.01,0:00,193.63,196.47,196.88,192.6,25289
2008.09.02,0:00,193.06,193.62,194.87,193.01,29200
2008.09.03,0:00,192.26,193.04,194.07,191.91,22311
2008.09.04,0:00,187.46,192.24,193.59,186.15,30472
2008.09.05,0:00,189.84,187.44,189.89,186.32,32850
2008.09.07,0:00,193.54,193.29,195.53,191.92,4199
2008.09.08,0:00,190.08,193.55,195.64,188.49,33303
2008.09.09,0:00,188.08,190.07,190.94,187.56,34510
2008.09.10,0:00,187.94,188.09,190.08,187.17,30344
2008.09.11,0:00,188.09,187.91,188.9,185.89,24578
2008.09.12,0:00,193.53,188.07,193.69,187.79,22226
2008.09.14,0:00,191.23,193.62,193.62,190.27,3060
2008.09.15,0:00,187.05,191.25,192.02,186.87,31945
2008.09.16,0:00,189.53,187.01,190.02,184.47,31011
2008.09.17,0:00,189.24,189.55,192.05,186.85,29744
2008.09.18,0:00,192.14,189.3,192.18,189.18,31761
2008.09.19,0:00,196.76,192.18,197.08,191.51,27953
2008.09.21,0:00,195.65,195.85,196.61,195,2329
2008.09.22,0:00,195.8,195.64,197.1,194.25,35425
2008.09.23,0:00,196.08,195.83,196.6,194.92,33182
2008.09.24,0:00,196.49,196.07,197.41,195.29,30815
2008.09.25,0:00,195.33,196.48,197.15,195.23,31626
2008.09.26,0:00,195.74,195.34,195.79,193.14,27349
2008.09.28,0:00,194.63,195.55,195.55,194.06,1770
2008.09.29,0:00,187.65,194.65,195.44,186.42,35985
2008.09.30,0:00,189.01,187.64,190.99,186.96,35586
2008.10.01,0:00,187.45,189,189.89,185.96,33479
2008.10.02,0:00,185.12,187.46,188.09,184.7,34223
2008.10.03,0:00,186.66,185.13,188.48,184.66,33748
2008.10.06,0:00,176.96,184.84,185.74,174.07,41821
2008.10.07,0:00,177.85,176.93,181.99,175.95,39342
2008.10.08,0:00,171.19,177.86,178.88,171.1,44224
2008.10.09,0:00,170.29,171.29,176.37,169.71,46850
2008.10.10,0:00,171.04,170.26,172.12,165.97,44152
2008.10.13,0:00,177.56,172.84,177.67,168.68,26903
2008.10.14,0:00,177.81,177.58,181.36,176.88,29706
2008.10.15,0:00,171.21,177.86,178.68,170.79,31105
2008.10.16,0:00,176.04,171.3,176.23,170.38,35086
2008.10.17,0:00,175.67,176.05,176.51,173.93,25897
2008.10.20,0:00,175.11,175.85,179.18,173.59,25618
2008.10.21,0:00,167.49,175.12,175.54,166.77,26223
2008.10.22,0:00,158.95,167.5,167.94,157.73,32881
2008.10.23,0:00,159.7,158.9,160.63,154.52,36128
2008.10.24,0:00,150.04,159.68,159.68,139.01,47204
2008.10.27,0:00,144.32,145.42,149.85,140.64,42420
2008.10.28,0:00,159.06,144.3,159.06,142.86,38957
2008.10.29,0:00,159.62,159.05,161.17,153.35,43433
2008.10.30,0:00,161.3,159.64,165.05,158.2,38594
2008.10.31,0:00,158.26,161.31,162.26,155.51,37357
2008.11.03,0:00,156.8,158.63,163.31,155.59,27182
2008.11.04,0:00,159.08,156.79,161.8,153.7,30094
2008.11.05,0:00,155.75,159.07,160.79,155.22,32725
2008.11.06,0:00,152.71,155.74,157.62,152.15,34490
2008.11.07,0:00,154.07,152.7,156.18,150.3,30266
2008.11.10,0:00,152.95,156.99,157.52,152.08,28149
2008.11.11,0:00,150.19,152.94,154.25,149.76,27257
2008.11.12,0:00,142.17,150.2,151.72,141.05,32271
2008.11.13,0:00,144.95,142.16,145.82,138.9,37300
2008.11.14,0:00,143.65,144.96,146.27,141.01,33747
2008.11.17,0:00,144.51,140.52,146.47,140.45,29322
2008.11.18,0:00,145.11,144.5,146.5,143.58,26990
2008.11.19,0:00,143.09,145.1,147.87,143.01,26870
2008.11.20,0:00,137.97,143.08,143.86,137.67,31818
2008.11.21,0:00,142.65,137.96,143.19,137.89,31801
2008.11.24,0:00,147.76,142.98,147.77,141.05,26864
2008.11.25,0:00,147.34,147.77,148.59,143.74,30026
2008.11.26,0:00,146.57,147.35,147.52,144.57,27804
2008.11.27,0:00,146.69,146.59,147.88,145.69,17165
2008.11.28,0:00,147.19,146.68,147.55,145.57,18866
2008.12.01,0:00,138.7,146.76,147.1,138.04,24302
2008.12.02,0:00,138.98,138.71,140.88,137.09,28712
2008.12.03,0:00,137.88,138.96,139.75,136.29,24847
2008.12.04,0:00,135.37,137.89,138.25,134.12,25401
2008.12.05,0:00,137.04,135.36,137.5,133.28,23561
2008.12.08,0:00,138.38,136.82,140.72,136.15,22077
2008.12.09,0:00,135.84,138.37,138.47,135.47,22428
2008.12.10,0:00,137.11,135.85,138.34,135.76,20533
2008.12.11,0:00,137.41,137.1,138.64,135.8,20205
2008.12.12,0:00,136.06,137.42,138.18,132.54,29447
2008.12.14,0:00,136.57,136.5,136.72,136.35,118
2008.12.15,0:00,138.72,136.58,139.17,135.28,19296
2008.12.16,0:00,138.71,138.73,139.04,136.8,22621
2008.12.17,0:00,135.5,138.7,139.05,134.88,27915
2008.12.18,0:00,134.27,135.52,138.08,133.64,29200
2008.12.19,0:00,133.35,134.26,135.88,132.29,25710
2008.12.21,0:00,133.19,133.27,133.34,132.92,175
2008.12.22,0:00,133.81,133.2,134.66,132.05,19195
2008.12.23,0:00,133.97,133.8,134.38,132.88,13908
2008.12.24,0:00,133.38,133.95,134.05,132.59,13310
2008.12.26,0:00,132.55,133.32,133.4,132.32,4496
2008.12.28,0:00,132.97,132.84,133.02,132.82,119
2008.12.29,0:00,130.44,132.95,133.48,130.2,17870
2008.12.30,0:00,130.11,130.43,131.84,129.87,16816
2008.12.31,0:00,132.38,130.12,133.24,130.07,14187
2009.01.02,0:00,133.52,133.06,133.97,131.37,13597
2009.01.04,0:00,133.65,133.94,134.19,133.52,324
2009.01.05,0:00,137.2,133.64,137.53,132.84,18847
2009.01.06,0:00,139.67,137.21,140.84,135.43,20047
2009.01.07,0:00,139.91,139.66,141.52,137.93,20220
2009.01.08,0:00,138.73,139.9,140.1,137.28,20120
2009.01.09,0:00,137.03,138.74,139.91,136.53,20219
2009.01.11,0:00,136.45,136.46,136.69,136.4,166
2009.01.12,0:00,132.2,136.43,136.52,131.74,16300
2009.01.13,0:00,129.59,132.19,132.58,128.82,16837
2009.01.14,0:00,130.08,129.58,132.05,129.03,16979
2009.01.15,0:00,131.49,130.07,132,129.08,18778
2009.01.16,0:00,133.74,131.48,135.7,131.34,17973
2009.01.18,0:00,134.91,134.94,135.08,134.85,297
2009.01.19,0:00,130.68,134.89,135.84,130.46,15311
2009.01.20,0:00,124.96,130.69,130.95,124.65,22118
2009.01.21,0:00,124.86,124.97,126.16,119.4,22803
2009.01.22,0:00,123.35,124.85,125.3,121.1,23053
2009.01.23,0:00,122.42,123.36,123.76,118.82,20293
2009.01.25,0:00,121.84,122.28,122.28,121.79,145
2009.01.26,0:00,124.63,121.85,125.06,119.7,19937
2009.01.27,0:00,125.68,124.64,127.62,124.23,20339
2009.01.28,0:00,128.63,125.69,129.64,125.61,20269
2009.01.29,0:00,128.71,128.62,129.36,126.49,20984
2009.01.30,0:00,130.73,128.69,130.86,126.69,20474
2009.02.01,0:00,130.24,130.26,130.4,130.14,295
2009.02.02,0:00,127.56,130.23,130.35,125.29,18758
2009.02.03,0:00,129.27,127.57,129.36,126.68,19774
2009.02.04,0:00,129.36,129.28,130.65,127.29,19696
2009.02.05,0:00,133.26,129.35,135.6,128.47,20288
2009.02.06,0:00,135.83,133.25,136.75,132.47,18736
2009.02.08,0:00,135.71,135.69,135.85,135.61,256
2009.02.09,0:00,136.24,135.7,137.31,133.62,18401
2009.02.10,0:00,131.54,136.23,136.39,130.34,25303
2009.02.11,0:00,130.1,131.53,131.77,128.87,19450
2009.02.12,0:00,129.7,130.09,130.22,127.11,21705
2009.02.13,0:00,131.84,129.71,133.86,129.2,20860
2009.02.15,0:00,130.33,130.21,130.35,130.04,302
2009.02.16,0:00,131.14,130.32,131.42,129.61,14205
2009.02.17,0:00,131.54,131.13,132.18,129.67,17269
2009.02.18,0:00,133.25,131.53,133.69,130.36,17942
2009.02.19,0:00,134.61,133.26,136.34,132.88,16323
2009.02.20,0:00,134.68,134.6,135.33,132.73,19938
2009.02.22,0:00,134.5,134.49,134.64,134.4,263
2009.02.23,0:00,137.02,134.49,139.11,133.82,17606
2009.02.24,0:00,139.9,137.01,140.62,136.23,16740
2009.02.25,0:00,138.31,139.91,141.74,137.66,18622
2009.02.26,0:00,140.99,138.3,141.67,138.28,16028
2009.02.27,0:00,139.65,140.98,141.1,136.7,19788
2009.03.01,0:00,139.67,139.44,139.75,139.42,264
2009.03.02,0:00,136.95,139.68,139.77,135.54,18158
2009.03.03,0:00,137.89,136.96,138.61,136.05,17467
2009.03.04,0:00,140.7,137.9,140.82,137.37,14103
2009.03.05,0:00,138.44,140.69,141.47,138,17608
2009.03.06,0:00,138.44,138.43,140.15,137.23,16936
2009.03.08,0:00,139.01,138.55,139.04,138.5,270
2009.03.09,0:00,136.07,139.02,139.3,135.92,18501
2009.03.10,0:00,135.7,136.09,137.02,135.14,18520
2009.03.11,0:00,134.96,135.68,136.24,133.91,18602
2009.03.12,0:00,135.82,134.95,136.53,131.46,22442
2009.03.13,0:00,137.13,135.83,138.34,135.29,18444
2009.03.15,0:00,136.89,136.86,136.93,136.8,167
2009.03.16,0:00,138.14,136.9,139.97,135.94,14541
2009.03.17,0:00,138.5,138.15,139.35,137.92,12923
2009.03.18,0:00,137.29,138.49,139.01,135.22,17313
2009.03.19,0:00,137.14,137.28,137.96,135.24,19258
2009.03.20,0:00,138.75,137.07,138.93,136.58,14252
2009.03.22,0:00,138.43,138.28,138.52,138.25,341
2009.03.23,0:00,141.38,138.44,141.84,138.19,17990
2009.03.24,0:00,143.79,141.39,144.99,141.05,18709
2009.03.25,0:00,142.08,143.78,144.58,140.95,16706
2009.03.26,0:00,142.89,142.09,143.55,141.69,16758
2009.03.27,0:00,140.1,142.9,142.9,139.01,15454
2009.03.29,0:00,139.95,139.97,139.97,139.95,2
2009.03.30,0:00,138.62,139.82,140.43,135.7,16790
2009.03.31,0:00,141.99,138.63,142.5,138.53,18769
2009.04.01,0:00,142.44,141.98,142.8,140.54,19134
2009.04.02,0:00,146.32,142.43,146.89,142.2,18404
2009.04.03,0:00,148.58,146.33,148.82,145.54,17962
2009.04.04,0:00,148.62,148.6,148.62,148.6,2
2009.04.05,0:00,148.55,148.54,148.8,148.3,75
2009.04.06,0:00,149.12,148.58,151.5,147.67,18109
2009.04.07,0:00,147.9,149.13,149.23,145.8,17403
2009.04.08,0:00,146.77,147.89,148.51,145.71,18297
2009.04.09,0:00,147.36,146.78,147.98,146.28,15415
2009.04.10,0:00,146.98,147.37,147.54,146.63,7190
2009.04.13,0:00,148.66,146.88,148.81,146.41,9741
2009.04.14,0:00,147.4,148.65,149.25,146.99,15184
